game_date,home_team,away_team,home_win,espn_pregame_home,espn_final_home,espn_wp_min,espn_wp_max,espn_lead_changes,espn_total_plays,espn_q1_end_wp,espn_q1_end_home_score,espn_q1_end_away_score,espn_q2_end_wp,espn_q2_end_home_score,espn_q2_end_away_score,espn_q3_end_wp,espn_q3_end_home_score,espn_q3_end_away_score,espn_q4_end_wp,model_home_prob,pm_pregame_home
2026-02-19,LA Clippers,Denver Nuggets,1,0.463,1.0,0.15,1.0,29.0,508.0,0.508,25.0,24.0,0.255,45.0,52.0,0.538,78.0,77.0,1.0,0.3983,0.377
2026-02-20,Washington Wizards,Indiana Pacers,1,0.29,1.0,0.06,1.0,1.0,462.0,0.238,19.0,23.0,0.098,57.0,68.0,0.404,92.0,92.0,1.0,0.4356,0.515
2026-02-20,Charlotte Hornets,Cleveland Cavaliers,0,0.395,0.0,0.0,0.612,20.0,475.0,0.192,20.0,30.0,0.244,53.0,59.0,0.401,89.0,90.0,0.0,0.4401,0.345
2026-02-20,Memphis Grizzlies,Utah Jazz,1,0.758,0.985,0.205,1.0,18.0,506.0,0.62,28.0,32.0,0.274,55.0,67.0,0.605,87.0,88.0,0.985,0.5824,0.565
2026-02-20,Minnesota Timberwolves,Dallas Mavericks,1,0.732,0.801,0.615,1.0,0.0,518.0,0.898,29.0,17.0,0.941,57.0,43.0,0.895,96.0,88.0,0.801,0.7186,0.855
2026-02-20,Atlanta Hawks,Miami Heat,0,0.446,0.0,0.0,0.509,2.0,479.0,0.15,16.0,29.0,0.273,51.0,57.0,0.028,70.0,85.0,0.0,0.4503,0.425
2026-02-20,Oklahoma City Thunder,Brooklyn Nets,1,0.893,1.0,0.749,1.0,0.0,497.0,0.827,21.0,23.0,0.983,50.0,33.0,0.96,77.0,67.0,1.0,0.7787,0.885
2026-02-20,New Orleans Pelicans,Milwaukee Bucks,0,0.617,0.0,0.0,0.769,13.0,453.0,0.722,38.0,33.0,0.367,65.0,71.0,0.226,96.0,103.0,0.0,0.3464,0.62
2026-02-20,Los Angeles Lakers,LA Clippers,1,0.61,1.0,0.405,1.0,16.0,468.0,0.855,41.0,30.0,0.784,72.0,65.0,0.732,99.0,95.0,1.0,0.5182,0.695
2026-02-20,Portland Trail Blazers,Denver Nuggets,0,0.425,0.0,0.0,0.63,2.0,499.0,0.127,27.0,41.0,0.004,53.0,82.0,0.001,85.0,125.0,0.0,0.3523,0.475
2026-02-21,Phoenix Suns,Orlando Magic,1,0.473,1.0,0.108,1.0,35.0,579.0,0.357,21.0,25.0,0.222,43.0,51.0,0.674,77.0,73.0,0.546,0.5638,0.585
2026-02-21,New Orleans Pelicans,Philadelphia 76ers,1,0.439,0.999,0.135,1.0,11.0,525.0,0.32,24.0,29.0,0.314,50.0,54.0,0.33,76.0,79.0,0.999,0.3319,0.395
2026-02-21,Chicago Bulls,Detroit Pistons,0,0.231,0.0,0.0,0.359,0.0,503.0,0.328,30.0,28.0,0.224,50.0,53.0,0.002,76.0,97.0,0.0,0.3135,0.185
2026-02-21,San Antonio Spurs,Sacramento Kings,1,0.873,1.0,0.74,1.0,0.0,496.0,0.891,35.0,31.0,0.923,73.0,65.0,0.965,105.0,94.0,1.0,0.7991,0.915
2026-02-21,Miami Heat,Memphis Grizzlies,1,0.624,0.996,0.549,1.0,0.0,519.0,0.75,39.0,33.0,0.72,54.0,49.0,0.988,112.0,94.0,0.996,0.643,0.815
2026-02-21,New York Knicks,Houston Rockets,1,0.583,1.0,0.013,1.0,6.0,470.0,0.735,27.0,21.0,0.531,53.0,54.0,0.102,72.0,83.0,1.0,0.6151,0.595
2026-02-22,Oklahoma City Thunder,Cleveland Cavaliers,1,0.517,1.0,0.455,1.0,14.0,492.0,0.868,40.0,25.0,0.798,64.0,55.0,0.658,89.0,86.0,1.0,0.6076,0.395
2026-02-22,Golden State Warriors,Denver Nuggets,1,0.395,0.986,0.123,1.0,19.0,486.0,0.748,39.0,27.0,0.736,76.0,67.0,0.189,95.0,101.0,0.986,0.485,0.325
2026-02-22,Atlanta Hawks,Brooklyn Nets,1,0.742,1.0,0.048,1.0,6.0,455.0,0.764,32.0,30.0,0.789,60.0,56.0,0.723,89.0,87.0,1.0,0.7033,0.775
2026-02-22,Milwaukee Bucks,Toronto Raptors,0,0.436,0.0,0.0,0.668,20.0,478.0,0.594,27.0,22.0,0.189,51.0,60.0,0.008,73.0,92.0,0.0,0.4252,0.395
2026-02-22,Indiana Pacers,Dallas Mavericks,0,0.375,0.0,0.0,0.458,0.0,501.0,0.308,25.0,28.0,0.264,66.0,71.0,0.13,95.0,103.0,0.0,0.3552,0.475
2026-02-22,Washington Wizards,Charlotte Hornets,0,0.147,0.0,0.0,0.211,0.0,446.0,0.167,37.0,38.0,0.108,39.0,44.0,0.001,84.0,105.0,0.0,0.2742,0.195
2026-02-22,Los Angeles Lakers,Boston Celtics,0,0.423,0.0,0.0,0.531,10.0,466.0,0.422,28.0,28.0,0.154,50.0,60.0,0.045,71.0,84.0,0.0,0.4053,0.485
2026-02-22,Minnesota Timberwolves,Philadelphia 76ers,0,0.728,0.0,0.0,0.841,3.0,474.0,0.459,26.0,35.0,0.357,52.0,62.0,0.037,78.0,94.0,0.0,0.5781,0.755
2026-02-22,Phoenix Suns,Portland Trail Blazers,0,0.514,0.008,0.0,0.653,21.0,439.0,0.521,20.0,20.0,0.503,24.0,24.0,0.036,57.0,71.0,0.008,0.6295,0.405
2026-02-22,Chicago Bulls,New York Knicks,0,0.242,0.114,0.0,0.582,14.0,481.0,0.312,20.0,17.0,0.333,53.0,52.0,0.173,78.0,83.0,0.114,0.316,0.225
2026-02-22,LA Clippers,Orlando Magic,0,0.632,0.0,0.0,0.822,67.0,467.0,0.493,25.0,29.0,0.47,53.0,57.0,0.612,89.0,88.0,0.0,0.4853,0.625
2026-02-23,Detroit Pistons,San Antonio Spurs,0,0.563,0.0,0.0,0.768,23.0,552.0,0.648,27.0,24.0,0.481,55.0,57.0,0.144,72.0,81.0,0.0,0.5073,0.525
2026-02-23,Memphis Grizzlies,Sacramento Kings,0,0.704,0.0,0.0,0.709,25.0,475.0,0.459,25.0,33.0,0.586,61.0,63.0,0.462,89.0,92.0,0.0,0.6143,0.575
2026-02-23,Houston Rockets,Utah Jazz,1,0.828,0.999,0.753,1.0,0.0,470.0,0.963,38.0,22.0,0.988,68.0,47.0,0.999,93.0,67.0,1.0,0.7193,0.865
2026-02-24,Indiana Pacers,Philadelphia 76ers,0,0.359,0.0,0.0,0.635,4.0,485.0,0.539,36.0,30.0,0.137,65.0,75.0,0.003,85.0,106.0,0.0,0.3031,0.185
2026-02-24,Toronto Raptors,Oklahoma City Thunder,0,0.376,0.0,0.0,0.709,18.0,485.0,0.602,32.0,25.0,0.164,51.0,60.0,0.01,80.0,98.0,0.0,0.3734,0.505
2026-02-24,Brooklyn Nets,Dallas Mavericks,0,0.351,0.0,0.0,0.43,0.0,449.0,0.201,29.0,36.0,0.097,64.0,76.0,0.114,91.0,99.0,0.0,0.3105,0.475
2026-02-24,Atlanta Hawks,Washington Wizards,1,0.871,1.0,0.86,1.0,0.0,501.0,0.968,35.0,20.0,0.981,60.0,43.0,0.999,100.0,64.0,1.0,0.6967,0.855
2026-02-24,Cleveland Cavaliers,New York Knicks,1,0.525,1.0,0.496,1.0,2.0,505.0,0.764,35.0,26.0,0.721,60.0,54.0,0.986,83.0,65.0,1.0,0.5659,0.61
2026-02-24,Chicago Bulls,Charlotte Hornets,0,0.334,0.0,0.0,0.667,6.0,446.0,0.363,31.0,31.0,0.355,55.0,56.0,0.001,71.0,98.0,0.0,0.3618,0.265
2026-02-24,Milwaukee Bucks,Miami Heat,1,0.349,1.0,0.073,1.0,39.0,485.0,0.386,27.0,27.0,0.569,63.0,58.0,0.513,75.0,73.0,1.0,0.4483,0.325
2026-02-24,New Orleans Pelicans,Golden State Warriors,1,0.481,1.0,0.335,1.0,17.0,541.0,0.791,31.0,19.0,0.793,44.0,34.0,0.506,68.0,68.0,1.0,0.3204,0.465
2026-02-24,Phoenix Suns,Boston Celtics,0,0.362,0.0,0.0,0.708,16.0,435.0,0.511,26.0,21.0,0.274,46.0,50.0,0.001,57.0,80.0,0.0,0.4511,0.335
2026-02-24,Los Angeles Lakers,Orlando Magic,0,0.595,0.0,0.0,0.885,19.0,483.0,0.693,25.0,21.0,0.658,56.0,53.0,0.593,80.0,79.0,0.0,0.5212,0.685
2026-02-24,Portland Trail Blazers,Minnesota Timberwolves,0,0.324,0.021,0.0,0.497,0.0,492.0,0.203,27.0,33.0,0.278,59.0,62.0,0.31,94.0,96.0,0.021,0.3723,0.175
2026-02-25,Detroit Pistons,Oklahoma City Thunder,1,0.666,1.0,0.277,1.0,6.0,503.0,0.297,22.0,34.0,0.788,58.0,52.0,0.969,94.0,80.0,1.0,0.46,0.795
2026-02-25,Toronto Raptors,San Antonio Spurs,0,0.334,0.0,0.0,0.953,16.0,520.0,0.336,29.0,30.0,0.458,59.0,57.0,0.909,90.0,78.0,0.0,0.4293,0.345
2026-02-25,Memphis Grizzlies,Golden State Warriors,0,0.518,0.0,0.0,0.558,15.0,478.0,0.437,31.0,34.0,0.035,53.0,74.0,0.006,76.0,96.0,0.0,0.3585,0.375
2026-02-25,Milwaukee Bucks,Cleveland Cavaliers,1,0.304,1.0,0.13,1.0,13.0,430.0,0.336,33.0,33.0,0.334,62.0,63.0,0.354,93.0,94.0,1.0,0.3888,0.425
2026-02-25,Houston Rockets,Sacramento Kings,1,0.825,1.0,0.787,1.0,0.0,442.0,0.936,33.0,22.0,0.984,53.0,33.0,0.999,106.0,76.0,1.0,0.7818,0.865
2026-02-25,Denver Nuggets,Boston Celtics,1,0.547,1.0,0.321,1.0,46.0,471.0,0.46,21.0,24.0,0.493,40.0,41.0,0.904,77.0,67.0,1.0,0.505,0.575
2026-02-26,Indiana Pacers,Charlotte Hornets,0,0.291,0.0,0.0,0.478,0.0,459.0,0.407,34.0,31.0,0.018,46.0,67.0,0.001,82.0,107.0,0.0,0.2975,0.155
2026-02-26,Philadelphia 76ers,Miami Heat,1,0.521,0.833,0.47,1.0,10.0,470.0,0.54,36.0,35.0,0.833,59.0,47.0,0.823,99.0,91.0,1.0,0.5167,0.545
2026-02-26,Atlanta Hawks,Washington Wizards,1,0.881,1.0,0.879,1.0,0.0,497.0,0.953,37.0,26.0,0.989,76.0,56.0,0.995,98.0,80.0,1.0,0.7011,0.815
2026-02-26,Brooklyn Nets,San Antonio Spurs,0,0.213,0.0,0.0,0.217,0.0,463.0,0.058,22.0,36.0,0.054,47.0,60.0,0.053,80.0,92.0,0.0,0.2304,0.175
2026-02-26,Orlando Magic,Houston Rockets,0,0.423,0.0,0.0,0.967,24.0,445.0,0.625,29.0,22.0,0.768,53.0,43.0,0.406,80.0,81.0,0.0,0.3854,0.435
2026-02-26,Chicago Bulls,Portland Trail Blazers,0,0.49,0.0,0.0,0.683,36.0,507.0,0.522,17.0,15.0,0.287,63.0,69.0,0.184,86.0,93.0,0.0,0.4393,0.405
2026-02-26,Dallas Mavericks,Sacramento Kings,0,0.772,0.309,0.0,0.79,11.0,479.0,0.604,24.0,30.0,0.294,56.0,68.0,0.119,88.0,100.0,0.309,0.6298,0.735
2026-02-26,Phoenix Suns,Los Angeles Lakers,1,0.452,1.0,0.081,1.0,25.0,451.0,0.302,22.0,27.0,0.459,49.0,49.0,0.471,80.0,80.0,1.0,0.479,0.335
2026-02-26,Utah Jazz,New Orleans Pelicans,0,0.338,0.0,0.0,0.498,0.0,489.0,0.379,38.0,37.0,0.179,47.0,55.0,0.024,88.0,103.0,0.0,0.41,0.315
2026-02-26,LA Clippers,Minnesota Timberwolves,0,0.447,0.0,0.0,0.745,22.0,454.0,0.408,27.0,29.0,0.272,38.0,44.0,0.725,68.0,63.0,0.0,0.397,0.255
2026-02-27,Detroit Pistons,Cleveland Cavaliers,1,0.596,0.65,0.032,1.0,28.0,566.0,0.344,27.0,35.0,0.426,50.0,54.0,0.381,81.0,84.0,0.5,0.6008,0.725
2026-02-27,Boston Celtics,Brooklyn Nets,1,0.847,0.999,0.808,1.0,0.0,417.0,0.866,35.0,32.0,0.926,66.0,57.0,0.999,109.0,83.0,0.999,0.7784,0.905
2026-02-27,Milwaukee Bucks,New York Knicks,0,0.25,0.001,0.0,0.346,0.0,435.0,0.126,30.0,38.0,0.018,57.0,77.0,0.003,83.0,103.0,0.001,0.3543,0.275
2026-02-27,Dallas Mavericks,Memphis Grizzlies,0,0.586,0.0,0.0,0.586,9.0,508.0,0.194,20.0,34.0,0.049,44.0,64.0,0.001,70.0,101.0,0.0,0.4846,0.635
2026-02-27,Oklahoma City Thunder,Denver Nuggets,1,0.683,1.0,0.134,1.0,26.0,538.0,0.271,19.0,33.0,0.323,50.0,59.0,0.316,77.0,83.0,0.5,0.5945,0.695
2026-02-28,Charlotte Hornets,Portland Trail Blazers,1,0.704,1.0,0.655,1.0,0.0,515.0,0.894,29.0,17.0,0.85,51.0,43.0,0.972,73.0,59.0,1.0,0.6399,0.715
2026-02-28,Miami Heat,Houston Rockets,1,0.398,1.0,0.203,1.0,19.0,487.0,0.537,32.0,28.0,0.634,43.0,37.0,0.556,85.0,83.0,1.0,0.5165,0.445
2026-02-28,Washington Wizards,Toronto Raptors,0,0.176,0.0,0.0,0.55,24.0,454.0,0.395,33.0,25.0,0.33,64.0,61.0,0.117,92.0,98.0,0.0,0.2542,0.125
2026-02-28,Golden State Warriors,Los Angeles Lakers,0,0.553,0.0,0.0,0.581,1.0,436.0,0.185,20.0,33.0,0.064,47.0,65.0,0.001,72.0,99.0,0.0,0.5237,0.405
2026-02-28,Utah Jazz,New Orleans Pelicans,0,0.313,0.0,0.0,0.351,0.0,503.0,0.257,19.0,23.0,0.008,40.0,65.0,0.002,55.0,79.0,0.0,0.3972,0.325
2026-03-01,New York Knicks,San Antonio Spurs,1,0.519,1.0,0.234,1.0,8.0,504.0,0.553,22.0,21.0,0.823,51.0,41.0,0.92,80.0,69.0,1.0,0.5045,0.725
2026-03-01,Brooklyn Nets,Cleveland Cavaliers,0,0.185,0.0,0.0,0.514,2.0,468.0,0.139,24.0,29.0,0.439,52.0,46.0,0.374,75.0,74.0,0.0,0.2492,0.175
2026-03-01,Denver Nuggets,Minnesota Timberwolves,0,0.555,0.004,0.0,0.82,5.0,457.0,0.607,11.0,9.0,0.264,50.0,58.0,0.171,82.0,90.0,0.004,0.4832,0.575
2026-03-01,Chicago Bulls,Milwaukee Bucks,1,0.52,1.0,0.074,1.0,16.0,477.0,0.45,30.0,32.0,0.096,51.0,66.0,0.403,87.0,89.0,1.0,0.4621,0.445
2026-03-01,Indiana Pacers,Memphis Grizzlies,0,0.454,0.0,0.0,0.587,24.0,455.0,0.452,34.0,34.0,0.3,60.0,65.0,0.138,83.0,91.0,0.0,0.3608,0.495
2026-03-01,Orlando Magic,Detroit Pistons,0,0.365,0.062,0.0,0.711,14.0,489.0,0.459,26.0,23.0,0.64,57.0,50.0,0.179,75.0,81.0,0.062,0.3524,0.345
2026-03-01,Atlanta Hawks,Portland Trail Blazers,1,0.691,1.0,0.619,1.0,0.0,494.0,0.954,44.0,25.0,0.98,69.0,48.0,0.991,103.0,85.0,1.0,0.606,0.665
2026-03-01,Dallas Mavericks,Oklahoma City Thunder,0,0.182,0.0,0.0,0.274,0.0,463.0,0.066,25.0,36.0,0.084,49.0,58.0,0.019,69.0,83.0,0.0,0.2733,0.105
2026-03-01,Boston Celtics,Philadelphia 76ers,1,0.69,1.0,0.42,1.0,2.0,466.0,0.623,26.0,28.0,0.912,62.0,50.0,0.9,80.0,70.0,1.0,0.644,0.745
2026-03-01,LA Clippers,New Orleans Pelicans,1,0.762,1.0,0.685,1.0,0.0,491.0,0.907,43.0,32.0,0.868,76.0,68.0,0.968,107.0,94.0,1.0,0.6728,0.745
2026-03-01,Los Angeles Lakers,Sacramento Kings,1,0.736,1.0,0.691,1.0,0.0,449.0,0.958,36.0,18.0,0.953,64.0,49.0,0.996,96.0,76.0,1.0,0.7596,0.865
2026-03-02,Washington Wizards,Houston Rockets,0,0.12,0.0,0.0,0.243,0.0,491.0,0.212,28.0,24.0,0.076,39.0,47.0,0.011,73.0,90.0,0.0,0.2416,0.105
2026-03-02,Milwaukee Bucks,Boston Celtics,0,0.347,0.0,0.0,0.522,2.0,444.0,0.156,20.0,30.0,0.051,38.0,54.0,0.032,63.0,77.0,0.0,0.3384,0.435
2026-03-02,Utah Jazz,Denver Nuggets,0,0.154,0.412,0.0,0.741,6.0,456.0,0.201,34.0,33.0,0.251,67.0,66.0,0.089,93.0,100.0,0.412,0.2571,0.16
2026-03-02,Golden State Warriors,LA Clippers,0,0.447,0.0,0.0,0.931,18.0,489.0,0.783,31.0,19.0,0.881,56.0,42.0,0.581,79.0,77.0,0.0,0.556,0.5
2026-03-03,Orlando Magic,Washington Wizards,1,0.861,1.0,0.801,1.0,0.0,467.0,0.878,27.0,24.0,0.849,57.0,54.0,0.99,97.0,81.0,1.0,0.7136,0.905
2026-03-03,Charlotte Hornets,Dallas Mavericks,1,0.714,1.0,0.659,1.0,0.0,509.0,0.855,31.0,23.0,0.878,57.0,48.0,0.995,92.0,72.0,1.0,0.679,0.855
2026-03-03,Cleveland Cavaliers,Detroit Pistons,1,0.504,1.0,0.392,1.0,14.0,462.0,0.439,25.0,27.0,0.697,54.0,48.0,0.868,89.0,80.0,1.0,0.4996,0.425
2026-03-03,Miami Heat,Brooklyn Nets,1,0.8,1.0,0.737,1.0,0.0,475.0,0.873,34.0,28.0,0.961,69.0,54.0,0.987,91.0,75.0,1.0,0.7983,0.845
2026-03-03,Toronto Raptors,New York Knicks,0,0.344,0.0,0.0,0.645,12.0,428.0,0.343,31.0,32.0,0.132,58.0,68.0,0.147,76.0,84.0,0.0,0.4372,0.445
2026-03-03,Philadelphia 76ers,San Antonio Spurs,0,0.358,0.001,0.0,0.359,0.0,468.0,0.206,25.0,32.0,0.018,43.0,65.0,0.001,64.0,111.0,0.0,0.3633,0.265
2026-03-03,Chicago Bulls,Oklahoma City Thunder,0,0.251,0.0,0.0,0.389,0.0,508.0,0.192,22.0,26.0,0.281,54.0,55.0,0.162,74.0,79.0,0.0,0.2719,0.23
2026-03-03,Minnesota Timberwolves,Memphis Grizzlies,1,0.69,1.0,0.263,1.0,22.0,501.0,0.402,23.0,32.0,0.461,57.0,62.0,0.861,89.0,82.0,1.0,0.7085,0.855
2026-03-03,Los Angeles Lakers,New Orleans Pelicans,1,0.698,1.0,0.127,1.0,26.0,490.0,0.614,31.0,33.0,0.725,54.0,51.0,0.496,76.0,78.0,1.0,0.6958,0.755
2026-03-03,Sacramento Kings,Phoenix Suns,0,0.242,0.0,0.0,0.507,4.0,454.0,0.498,30.0,22.0,0.21,55.0,59.0,0.017,75.0,90.0,0.0,0.2608,0.235
2026-03-04,New York Knicks,Oklahoma City Thunder,0,0.405,0.0,0.0,0.648,2.0,478.0,0.387,23.0,25.0,0.156,40.0,50.0,0.606,80.0,77.0,0.0,0.4717,0.385
2026-03-04,Boston Celtics,Charlotte Hornets,0,0.63,0.0,0.0,0.63,21.0,451.0,0.281,23.0,35.0,0.041,43.0,64.0,0.003,68.0,91.0,0.0,0.6372,0.695
2026-03-04,Philadelphia 76ers,Utah Jazz,1,0.778,0.98,0.129,1.0,12.0,470.0,0.866,29.0,22.0,0.825,53.0,48.0,0.599,82.0,83.0,0.98,0.6672,0.735
2026-03-04,Memphis Grizzlies,Portland Trail Blazers,0,0.45,0.0,0.0,0.715,28.0,505.0,0.266,20.0,27.0,0.472,59.0,59.0,0.292,89.0,93.0,0.0,0.4849,0.245
2026-03-04,Milwaukee Bucks,Atlanta Hawks,0,0.409,0.0,0.0,0.842,30.0,446.0,0.779,38.0,25.0,0.613,71.0,66.0,0.168,73.0,81.0,0.0,0.4079,0.505
2026-03-04,LA Clippers,Indiana Pacers,1,0.766,1.0,0.713,1.0,0.0,486.0,0.955,42.0,25.0,0.928,63.0,51.0,0.999,102.0,77.0,1.0,0.741,0.835
2026-03-05,Orlando Magic,Dallas Mavericks,1,0.576,1.0,0.106,1.0,24.0,496.0,0.359,26.0,33.0,0.476,60.0,62.0,0.676,91.0,88.0,1.0,0.661,0.745
2026-03-05,Washington Wizards,Utah Jazz,0,0.524,0.0,0.0,0.595,9.0,465.0,0.354,16.0,23.0,0.063,49.0,67.0,0.138,84.0,93.0,0.0,0.4211,0.605
2026-03-05,Houston Rockets,Golden State Warriors,0,0.652,0.003,0.0,0.783,45.0,520.0,0.354,20.0,30.0,0.482,47.0,51.0,0.655,82.0,81.0,0.503,0.6313,0.785
2026-03-05,Miami Heat,Brooklyn Nets,1,0.777,0.993,0.578,1.0,0.0,486.0,0.844,31.0,26.0,0.892,43.0,34.0,0.895,88.0,81.0,0.993,0.7958,0.865
2026-03-05,San Antonio Spurs,Detroit Pistons,1,0.517,1.0,0.503,1.0,0.0,509.0,0.753,31.0,21.0,0.923,71.0,55.0,0.896,93.0,82.0,1.0,0.5297,0.575
2026-03-05,Minnesota Timberwolves,Toronto Raptors,1,0.657,0.999,0.359,1.0,18.0,469.0,0.527,22.0,27.0,0.651,55.0,54.0,0.97,90.0,76.0,0.999,0.6499,0.655
2026-03-05,Phoenix Suns,Chicago Bulls,0,0.686,0.0,0.0,0.686,19.0,508.0,0.546,20.0,24.0,0.458,50.0,55.0,0.299,77.0,83.0,0.0,0.633,0.835
2026-03-05,Denver Nuggets,Los Angeles Lakers,1,0.661,1.0,0.53,1.0,0.0,443.0,0.847,32.0,22.0,0.87,64.0,54.0,0.862,93.0,86.0,1.0,0.528,0.605
2026-03-05,Sacramento Kings,New Orleans Pelicans,0,0.358,0.0,0.0,0.625,14.0,482.0,0.533,20.0,13.0,0.229,56.0,62.0,0.03,91.0,105.0,0.0,0.3877,0.305
2026-03-06,Charlotte Hornets,Miami Heat,0,0.67,0.0,0.0,0.804,3.0,489.0,0.571,27.0,30.0,0.718,61.0,58.0,0.726,101.0,98.0,0.0,0.5999,0.715
2026-03-06,Boston Celtics,Dallas Mavericks,1,0.788,0.75,0.58,1.0,0.0,462.0,0.727,21.0,22.0,0.75,31.0,31.0,0.942,90.0,80.0,1.0,0.7202,0.895
2026-03-06,Houston Rockets,Portland Trail Blazers,1,0.718,0.812,0.198,1.0,28.0,499.0,0.507,27.0,34.0,0.679,57.0,56.0,0.371,77.0,82.0,0.812,0.715,0.705
2026-03-06,Denver Nuggets,New York Knicks,0,0.519,0.0,0.0,0.756,5.0,472.0,0.562,29.0,27.0,0.243,48.0,57.0,0.001,80.0,105.0,0.0,0.4807,0.525
2026-03-06,Phoenix Suns,New Orleans Pelicans,1,0.611,1.0,0.373,1.0,12.0,523.0,0.5,26.0,29.0,0.758,58.0,52.0,0.93,92.0,81.0,1.0,0.7106,0.625
2026-03-06,San Antonio Spurs,LA Clippers,1,0.582,1.0,0.012,1.0,20.0,457.0,0.347,25.0,32.0,0.048,46.0,66.0,0.076,72.0,86.0,1.0,0.6833,0.715
2026-03-06,Los Angeles Lakers,Indiana Pacers,1,0.74,1.0,0.595,1.0,0.0,478.0,0.859,35.0,27.0,0.934,64.0,51.0,0.994,99.0,80.0,1.0,0.7662,0.785
2026-03-07,Minnesota Timberwolves,Orlando Magic,0,0.692,0.0,0.0,0.857,1.0,506.0,0.746,30.0,27.0,0.3,50.0,60.0,0.099,78.0,90.0,0.0,0.6426,0.705
2026-03-07,Atlanta Hawks,Philadelphia 76ers,1,0.614,1.0,0.236,1.0,24.0,456.0,0.402,22.0,29.0,0.363,66.0,73.0,0.676,91.0,89.0,1.0,0.5093,0.715
2026-03-07,Detroit Pistons,Brooklyn Nets,0,0.851,0.0,0.0,0.996,1.0,509.0,0.957,32.0,19.0,0.972,56.0,40.0,0.963,84.0,73.0,0.0,0.7884,0.865
2026-03-07,Milwaukee Bucks,Utah Jazz,1,0.779,1.0,0.57,1.0,0.0,475.0,0.926,23.0,10.0,0.866,51.0,44.0,0.655,67.0,68.0,1.0,0.5996,0.795
2026-03-07,Memphis Grizzlies,LA Clippers,0,0.388,0.0,0.0,0.892,18.0,511.0,0.864,41.0,23.0,0.461,59.0,58.0,0.499,90.0,89.0,0.0,0.4001,0.275
2026-03-07,Oklahoma City Thunder,Golden State Warriors,1,0.767,1.0,0.623,1.0,0.0,477.0,0.853,34.0,28.0,0.938,67.0,54.0,0.772,86.0,83.0,1.0,0.6739,0.835
2026-03-08,Cleveland Cavaliers,Boston Celtics,0,0.611,0.0,0.0,0.764,7.0,465.0,0.433,26.0,32.0,0.128,33.0,48.0,0.022,69.0,86.0,0.0,0.5087,0.525
2026-03-08,Los Angeles Lakers,New York Knicks,1,0.374,0.991,0.374,1.0,29.0,468.0,0.517,22.0,19.0,0.77,46.0,33.0,0.987,88.0,69.0,0.991,0.4181,0.365
2026-03-08,Toronto Raptors,Dallas Mavericks,1,0.635,1.0,0.563,1.0,0.0,488.0,0.779,36.0,29.0,0.909,57.0,44.0,0.997,88.0,66.0,1.0,0.7097,0.775
2026-03-08,Miami Heat,Detroit Pistons,1,0.437,0.998,0.368,1.0,1.0,484.0,0.635,21.0,13.0,0.897,48.0,30.0,0.998,99.0,75.0,0.999,0.4897,0.485
2026-03-08,New Orleans Pelicans,Washington Wizards,1,0.764,1.0,0.534,1.0,0.0,514.0,0.717,26.0,28.0,0.759,67.0,65.0,0.924,102.0,93.0,1.0,0.5365,0.825
2026-03-08,Milwaukee Bucks,Orlando Magic,0,0.394,0.001,0.0,0.394,0.0,461.0,0.274,9.0,14.0,0.116,55.0,67.0,0.001,70.0,100.0,0.001,0.3739,0.345
2026-03-08,San Antonio Spurs,Houston Rockets,1,0.617,1.0,0.551,1.0,0.0,484.0,0.563,32.0,33.0,0.887,69.0,57.0,0.981,110.0,94.0,1.0,0.6241,0.665
2026-03-08,Portland Trail Blazers,Indiana Pacers,1,0.66,1.0,0.526,1.0,0.0,510.0,0.647,30.0,30.0,0.957,69.0,52.0,0.995,100.0,80.0,1.0,0.6239,0.775
2026-03-08,Sacramento Kings,Chicago Bulls,1,0.354,1.0,0.253,1.0,13.0,513.0,0.505,30.0,25.0,0.76,60.0,49.0,0.842,79.0,67.0,1.0,0.3666,0.365
2026-03-08,Phoenix Suns,Charlotte Hornets,1,0.391,1.0,0.189,1.0,19.0,468.0,0.345,28.0,30.0,0.487,60.0,58.0,0.637,81.0,77.0,1.0,0.5398,0.365
2026-03-09,Cleveland Cavaliers,Philadelphia 76ers,1,0.762,1.0,0.61,1.0,0.0,461.0,0.841,26.0,20.0,0.927,56.0,44.0,0.988,75.0,55.0,1.0,0.6336,0.865
2026-03-09,Oklahoma City Thunder,Denver Nuggets,1,0.631,1.0,0.287,1.0,14.0,495.0,0.535,37.0,40.0,0.779,66.0,60.0,0.716,96.0,93.0,1.0,0.586,0.605
2026-03-09,Brooklyn Nets,Memphis Grizzlies,1,0.388,1.0,0.182,1.0,13.0,470.0,0.448,33.0,31.0,0.69,65.0,57.0,0.682,91.0,86.0,1.0,0.3484,0.525
2026-03-09,Utah Jazz,Golden State Warriors,1,0.284,1.0,0.245,1.0,19.0,497.0,0.37,29.0,27.0,0.48,59.0,55.0,0.732,91.0,84.0,1.0,0.2943,0.295
2026-03-09,LA Clippers,New York Knicks,1,0.505,1.0,0.481,1.0,6.0,478.0,0.609,28.0,24.0,0.783,64.0,55.0,0.808,88.0,81.0,1.0,0.4134,0.465
2026-03-10,Philadelphia 76ers,Memphis Grizzlies,1,0.519,1.0,0.054,1.0,40.0,529.0,0.508,32.0,32.0,0.405,68.0,71.0,0.231,98.0,104.0,1.0,0.6214,0.615
